Word ID,Word,Mean of Valid Ratings,SD of Valid Ratings,No.of Valid Ratings
2722,暴露,2.730769,1.185165,26
2723,便服,2.384615,1.235376,26
2724,表亲,2.538462,1.139501,26
2725,别离,3.153846,1.286618,26
2726,并列,3.0,1.2,26
2727,播映,2.653846,1.093336,26
2728,耻笑,2.884615,1.451259,26
2729,赤道,1.884615,1.366072,26
2730,串连,2.884615,1.142871,26
2731,吹奏,2.269231,1.041449,26
2732,唇舌,1.5,0.707107,26
2733,辞别,2.730769,1.185165,26
2734,丛林,1.730769,1.041449,26
2735,但是,3.521739,1.122884,23
2736,蛋糕,1.346154,0.689481,26
2737,党员,1.615385,0.897861,26
2738,导言,2.615385,1.202561,26
2739,倒退,2.692308,1.010712,26
2740,稻草,1.346154,0.845804,26
2741,点菜,2.076923,0.934797,26
2742,电报,1.5,0.707107,26
2743,定时,2.24,1.011599,25
2744,反感,3.56,0.960902,25
2745,肥料,1.538462,0.508391,26
2746,丰韵,3.423077,1.101747,26
2747,奉献,3.44,1.157584,25
2748,复活,2.88,1.394035,25
2749,复述,2.68,1.029563,25
2750,肝炎,1.6,0.763763,25
2751,干活,2.5,1.174734,26
2752,阁楼,1.384615,0.496139,26
2753,贡献,3.346154,1.198075,26
2754,勾画,3.12,1.301281,25
2755,古文,2.0,0.565685,26
2756,故居,2.076923,1.055389,26
2757,怪异,3.807692,0.980581,26
2758,过失,3.32,0.988264,25
2759,航班,1.923077,0.744208,26
2760,河豚,1.192308,0.401918,26
2761,红心,2.52,1.084743,25
2762,琥珀,1.576923,0.986836,26
2763,话题,3.115385,1.142871,26
2764,火舌,3.26087,1.286906,23
2765,讥讽,3.461538,1.207668,26
2766,季节,1.961538,1.112862,26
2767,建立,3.2,1.154701,25
2768,渐进,3.48,1.228821,25
2769,截止,2.846154,1.255143,26
2770,拘谨,3.52,0.918332,25
2771,局外,3.769231,1.069867,26
2772,看见,2.48,1.262273,25
2773,考察,3.153846,1.255143,26
2774,考验,3.461538,1.240347,26
2775,空手,1.96,0.734847,25
2776,口齿,2.153846,1.120439,26
2777,老伴,1.615385,0.752432,26
2778,猎犬,1.192308,0.491466,26
2779,硫磺,1.230769,0.514408,26
2780,律诗,2.24,1.234234,25
2781,略去,4.0,0.957427,25
2782,麻药,1.576923,0.577794,26
2783,埋怨,3.038462,1.076319,26
2784,冒昧,3.44,1.157584,25
2785,冥府,3.416667,1.665942,24
2786,难得,3.8,1.080123,25
2787,匿名,2.56,1.386843,25
2788,农历,1.64,0.907377,25
2789,疲倦,3.115385,1.142871,26
2790,频率,3.115385,1.107318,26
2791,破解,3.4,1.0,25
2792,普查,2.769231,1.142198,26
2793,企业,1.76,0.879394,25
2794,曲目,2.076923,1.016782,26
2795,人生,3.961538,1.21592,26
2796,乳齿,1.653846,0.79711,26
2797,删减,2.807692,1.16685,26
2798,上告,2.92,1.187434,25
2799,社论,3.173913,1.23038,23
2800,神父,1.923077,1.016782,26
2801,生效,3.269231,1.218448,26
2802,随机,3.384615,1.09825,26
2803,所长,2.04,1.019804,25
2804,调查,2.8,1.258306,25
2805,跳绳,1.269231,0.452344,26
2806,痛楚,3.615385,1.29852,26
2807,瓦解,3.307692,1.192283,26
2808,外语,1.88,1.129897,25
2809,污辱,3.291667,1.197068,24
2810,舞狮,1.538462,0.581774,26
2811,务实,3.28,1.1,25
2812,狭小,3.2,1.118034,25
2813,小丑,2.2,1.118034,25
2814,孝顺,3.230769,1.210213,26
2815,协力,3.4,1.224745,25
2816,心算,2.653846,1.16421,26
2817,心愿,3.346154,1.324909,26
2818,秀才,1.807692,1.020558,26
2819,摇摇,3.2,1.361114,20
2820,遗弃,3.038462,1.182566,26
2821,隐居,3.038462,1.248384,26
2822,英国,1.115385,0.325813,26
2823,泳衣,1.192308,0.491466,26
2824,邮筒,1.346154,0.628796,26
2825,友好,3.461538,1.207668,26
2826,愿望,3.769231,1.142198,26
2827,月历,1.807692,1.233507,26
2828,韵味,4.08,1.15181,25
2829,再版,2.952381,1.20317,21
2830,闸门,1.461538,0.646886,26
2831,沾染,3.346154,0.93562,26
2832,证书,1.346154,0.689481,26
2833,政府,1.653846,0.93562,26
2834,指数,2.72,1.30767,25
2835,指头,1.52,0.87178,25
2836,指引,3.56,1.121011,25
2837,中餐,1.538462,0.646886,26
2838,主权,2.884615,1.505375,26
2839,著名,3.4,1.414214,25
2840,抓住,2.346154,1.16421,26
2841,作弊,2.0,0.8,26
2842,爆炸,2.307692,1.049542,26
2843,卑鄙,3.923077,1.016782,26
2844,悲观,3.730769,1.185165,26
2845,本分,3.708333,0.999094,24
2846,表演,2.52,0.822598,25
2847,摒弃,3.56,1.193035,25
2848,才气,3.84,1.027943,25
2849,财务,2.416667,1.100066,24
2850,菜园,1.423077,0.503831,26
2851,参差,3.695652,0.97397,23
2852,窗户,1.346154,0.845804,26
2853,窗台,1.153846,0.464095,26
2854,床位,1.538462,0.646886,26
2855,催化,3.76,1.011599,25
2856,错过,3.653846,1.093336,26
2857,大奖,2.307692,0.837579,26
2858,稻田,1.346154,0.561591,26
2859,地点,2.076923,1.016782,26
2860,东洋,3.0,1.040833,25
2861,动作,2.5,1.334166,26
2862,陡峭,2.807692,1.265519,26
2863,独力,3.64,1.075484,25
2864,对象,2.44,1.003328,25
2865,额头,1.346154,0.485165,26
2866,发火,2.807692,1.265519,26
2867,发酵,3.346154,1.16421,26
2868,反贪,3.12,1.16619,25
2869,方阵,2.692308,1.158248,26
2870,芳龄,2.615385,1.202561,26
2871,肥沃,3.153846,1.286618,26
2872,风帆,2.269231,1.150919,26
2873,俯冲,2.884615,1.032547,26
2874,富翁,2.115385,1.032547,26
2875,富裕,3.32,1.180395,25
2876,腹泻,1.846154,1.007663,26
2877,高尚,4.0,1.058301,26
2878,高危,3.68,1.144552,25
2879,共处,3.166667,1.167184,24
2880,关联,3.6,1.080123,25
2881,归天,3.166667,1.493949,24
2882,国庆,1.846154,0.833897,26
2883,和服,1.692308,0.884047,26
2884,和解,3.346154,1.16421,26
2885,滑行,2.32,0.945163,25
2886,蝗虫,1.192308,0.401918,26
2887,昏迷,2.653846,1.129329,26
2888,活泼,3.4,1.190238,25
2889,获胜,2.653846,1.294366,26
2890,激进,3.769231,1.210213,26
2891,疾苦,3.538462,1.207668,26
2892,技巧,3.166667,1.274044,24
2893,家长,1.538462,0.508391,26
2894,兼任,3.076923,1.293772,26
2895,金钱,1.461538,0.646886,26
2896,经商,2.692308,1.225373,26
2897,救灾,2.384615,0.982931,26
2898,坎坷,4.0,1.16619,26
2899,骷髅,1.461538,0.508391,26
2900,来历,3.115385,1.107318,26
2901,历代,3.423077,1.101747,26
2902,连绵,3.615385,1.168826,26
2903,列表,2.44,0.960902,25
2904,麻痹,3.423077,1.238485,26
2905,马脚,2.956522,1.364427,23
2906,漫步,2.384615,0.852147,26
2907,毛病,3.2,1.414214,25
2908,美国,1.192308,0.401918,26
2909,面包,1.115385,0.325813,26
2910,明智,4.038462,0.915675,26
2911,耐性,3.692308,0.928191,26
2912,凝重,3.88,1.092398,25
2913,偶然,3.6,1.080123,25
2914,排行,2.72,1.339154,25
2915,牌匾,1.423077,0.702742,26
2916,攀升,3.16,1.213809,25
2917,盘问,2.538462,1.066987,26
2918,陪伴,3.038462,0.99923,26
2919,棚屋,1.923077,1.055389,26
2920,迫切,3.730769,1.150919,26
2921,铺张,3.76,0.830662,25
2922,其余,3.478261,1.274561,23
2923,情节,3.307692,1.225373,26
2924,囚禁,2.346154,1.129329,26
2925,取暖,2.192308,0.895287,26
2926,取巧,3.730769,1.079173,26
2927,诠释,3.884615,1.107318,26
2928,任性,3.64,1.254326,25
2929,容貌,2.461538,1.139501,26
2930,融化,3.269231,1.185165,26
2931,上位,3.76,1.011599,25
2932,身处,3.44,1.157584,25
2933,身体,1.461538,0.760567,26
2934,身影,2.28,1.137248,25
2935,生母,1.115385,0.325813,26
2936,声带,1.807692,0.849434,26
2937,省城,1.576923,0.643309,26
2938,首席,2.5,1.208305,26
2939,受益,3.538462,1.207668,26
2940,输赢,2.692308,1.086986,26
2941,熟习,3.64,1.036018,25
2942,爽约,3.153846,1.37673,26
2943,睡袋,1.230769,0.58704,26
2944,抬头,1.8,0.957427,25
2945,特等,3.041667,1.232853,24
2946,头盔,1.076923,0.271746,26
2947,唾液,1.6,0.816497,25
2948,忘记,3.5,1.174734,26
2949,文本,2.346154,1.198075,26
2950,香浓,3.692308,1.257592,26
2951,协议,2.4,1.040833,25
2952,信差,2.461538,1.240347,26
2953,野餐,1.538462,0.581774,26
2954,臆测,4.04,1.171893,25
2955,印鉴,2.807692,1.296741,26
2956,罂粟,1.384615,0.697247,26
2957,迎击,3.153846,1.120439,26
2958,远行,3.192308,1.200641,26
2959,燥热,3.0,1.264911,26
2960,章鱼,1.230769,0.58704,26
2961,镇压,3.615385,1.134087,26
2962,主仆,2.0,0.69282,26
2963,壮举,3.923077,0.97665,26
2964,座标,2.423077,1.36156,26
2965,爱犬,1.965517,0.905647,29
2966,白眼,2.827586,1.28366,29
2967,办学,2.37931,1.146853,29
2968,宝物,3.172414,1.338148,29
2969,比重,3.37037,1.181529,27
2970,闭关,3.321429,1.21879,28
2971,不忍,3.310345,1.227758,29
2972,掺杂,3.25,0.887151,28
2973,抽奖,2.034483,1.051623,29
2974,出击,2.448276,1.120784,29
2975,出门,1.724138,1.031523,29
2976,处方,2.344828,1.110851,29
2977,此时,2.655172,1.142549,29
2978,措施,3.206897,1.264327,29
2979,打败,2.413793,1.086187,29
2980,打扰,2.62069,0.902924,29
2981,蛋白,2.448276,1.378047,29
2982,倒影,2.321429,1.156418,28
2983,得手,3.275862,1.192133,29
2984,灯饰,1.62069,0.676852,29
2985,典礼,2.172414,1.00246,29
2986,垫底,2.793103,1.048104,29
2987,定义,3.428571,1.399168,28
2988,动物,1.827586,0.966177,29
2989,端详,3.482759,0.98636,29
2990,耳目,2.925926,1.14105,27
2991,发达,3.758621,1.12298,29
2992,妨碍,3.275862,0.959782,29
2993,放松,2.965517,1.238742,29
2994,粉笔,1.37931,0.862463,29
2995,粉红,2.103448,0.976321,29
2996,辐射,3.0,1.224745,29
2997,钢铁,1.724138,1.13063,29
2998,个案,3.0,1.224745,29
2999,宫女,1.655172,0.768852,29
3000,挂心,3.88,0.971253,25
3001,呵欠,2.034483,1.017095,29
3002,黑心,3.310345,1.038662,29
3003,互动,3.206897,0.901559,29
3004,缓步,2.655172,1.110851,29
3005,晃动,2.068966,0.798706,29
3006,货柜,1.37931,0.862463,29
3007,家书,1.862069,0.915117,29
3008,健全,3.103448,1.144703,29
3009,叫号,2.615385,1.022817,26
3010,结局,2.931034,1.099709,29
3011,聚会,1.931034,0.798706,29
3012,军令,2.0,0.92582,29
3013,可口,3.37931,1.177582,29
3014,控制,3.448276,1.120784,29
3015,窟窿,2.344828,1.110851,29
3016,昆虫,1.62069,0.727706,29
3017,老爷,2.517241,1.29892,29
3018,利落,3.241379,0.950758,29
3019,良善,3.5,1.347151,28
3020,领悟,3.896552,1.144703,29
3021,麦穗,1.172414,0.384426,29
3022,冒火,3.241379,0.872401,29
3023,命运,4.517241,0.687682,29
3024,模拟,3.827586,0.848064,29
3025,纳税,1.793103,0.818505,29
3026,牛肉,1.137931,0.350931,29
3027,贫穷,3.103448,0.900192,29
3028,潜藏,3.655172,0.936401,29
3029,倾斜,2.689655,1.003688,29
3030,情报,3.103448,1.046928,29
3031,去年,1.793103,0.940338,29
3032,认为,3.586207,1.239736,29
3033,日照,2.206897,1.048104,29
3034,肉搏,2.551724,1.1828,29
3035,如今,3.172414,1.25553,29
3036,搔痒,2.241379,1.023131,29
3037,善事,2.965517,1.085053,29
3038,烧烤,1.896552,0.816999,29
3039,深刻,3.931034,0.842235,29
3040,市井,3.517241,0.870988,29
3041,手紧,3.416667,1.059806,24
3042,售价,2.0,0.886405,29
3043,摔跤,1.827586,0.88918,29
3044,爽快,3.206897,1.013456,29
3045,说话,2.034483,1.085053,29
3046,天幕,3.56,1.157584,25
3047,添加,3.206897,0.901559,29
3048,挑拨,3.137931,1.059789,29
3049,条约,2.310345,1.072495,29
3050,通畅,2.758621,1.057462,29
3051,通俗,3.448276,0.909718,29
3052,痛哭,1.896552,0.976321,29
3053,兔唇,1.793103,1.145778,29
3054,拖拉,3.75,0.799305,28
3055,危楼,2.103448,1.01224,29
3056,物价,2.62069,0.97884,29
3057,戏院,1.655172,0.856732,29
3058,相容,3.740741,0.984206,27
3059,香炉,1.310345,0.54139,29
3060,泄气,3.448276,1.020721,29
3061,新鲜,3.034483,0.981353,29
3062,凶宅,2.724138,1.436677,29
3063,胸口,1.724138,0.959782,29
3064,朽木,2.464286,1.2013,28
3065,虚伪,4.103448,0.976321,29
3066,叙述,3.137931,1.025536,29
3067,雪山,1.517241,0.687682,29
3068,腰果,1.37931,0.727706,29
3069,易碎,3.0,1.133893,29
3070,意向,3.862069,1.059789,29
3071,淫乱,3.428571,1.259882,28
3072,樱桃,1.37931,0.621852,29
3073,应付,3.448276,0.909718,29
3074,远足,2.862069,1.156477,29
3075,帐幕,2.321429,1.188013,28
3076,沼泽,1.793103,0.861034,29
3077,症结,3.241379,1.243703,29
3078,执勤,2.103448,1.144703,29
3079,指责,2.827586,1.071346,29
3080,置身,3.5,1.071517,28
3081,中邪,4.068966,0.997534,29
3082,重病,2.551724,1.1828,29
3083,赚钱,2.448276,1.212618,29
3084,追求,3.448276,1.020721,29
3085,综观,3.869565,0.919701,23
3086,棕色,1.655172,0.856732,29
3087,总结,2.551724,1.020721,29
3088,走神,3.517241,0.870988,29
3089,安逸,3.689655,1.003688,29
3090,办案,2.310345,1.038662,29
3091,部分,3.413793,1.052794,29
3092,参展,2.413793,1.086187,29
3093,诧异,3.821429,1.188013,28
3094,娼妓,2.214286,1.031258,28
3095,车主,1.551724,0.572351,29
3096,成人,1.655172,0.936401,29
3097,出错,2.965517,1.085053,29
3098,出口,1.896552,0.976321,29
3099,传承,3.5,1.170628,28
3100,此行,3.517241,1.213634,29
3101,代笔,2.310345,0.967451,29
3102,的士,1.517241,0.574499,29
3103,电路,2.034483,1.051623,29
3104,电筒,1.482759,0.91107,29
3105,都市,2.413793,1.018305,29
3106,堆肥,2.92,1.22202,25
3107,敦促,3.285714,1.150109,28
3108,发电,2.413793,0.982607,29
3109,风车,1.551724,0.985111,29
3110,副本,2.785714,1.066567,28
3111,感觉,4.344828,1.044573,29
3112,高级,3.862069,0.953345,29
3113,歌迷,1.931034,0.593479,29
3114,购买,2.068966,0.923156,29
3115,乖僻,3.740741,1.095185,27
3116,海马,1.689655,1.105294,29
3117,合格,2.931034,1.193166,29
3118,弘扬,3.827586,1.28366,29
3119,后门,2.655172,1.009804,29
3120,华侨,1.862069,0.7894,29
3121,坏处,3.310345,1.038662,29
3122,回应,3.0,1.101946,29
3123,火把,1.586207,0.866736,29
3124,机灵,3.551724,1.088453,29
3125,疾病,2.448276,1.1828,29
3126,疾风,3.0,1.253566,29
3127,建造,2.724138,1.161789,29
3128,津贴,2.285714,1.083791,28
3129,劲敌,2.965517,1.179672,29
3130,镜头,1.896552,0.816999,29
3131,俊男,2.241379,1.272095,29
3132,刊出,2.913043,1.124643,23
3133,康复,2.689655,0.967451,29
3134,可敬,3.655172,1.232763,29
3135,力量,3.241379,1.272095,29
3136,联合,3.034483,1.117483,29
3137,联想,3.862069,1.186957,29
3138,满意,3.275862,1.221725,29
3139,谩骂,2.607143,1.342725,28
3140,眉毛,1.344828,0.483725,29
3141,漠视,3.793103,1.013456,29
3142,谋杀,2.517241,1.352793,29
3143,牡丹,1.482759,1.056297,29
3144,耐用,3.172414,1.197288,29
3145,南瓜,1.172414,0.601722,29
3146,奴隶,2.034483,0.865314,29
3147,旁观,3.482759,0.828971,29
3148,佩剑,1.931034,0.883622,29
3149,品茶,2.206897,1.013456,29
3150,品酒,2.172414,1.037475,29
3151,乞求,3.310345,1.003688,29
3152,启蒙,3.862069,1.092969,29
3153,契机,4.241379,1.214648,29
3154,前面,2.517241,1.271127,29
3155,襁褓,2.586207,1.018305,29
3156,侵略,2.827586,1.25553,29
3157,清酒,1.724138,1.031523,29
3158,散热,3.034483,1.209568,29
3159,森严,3.689655,1.198316,29
3160,舍弃,3.241379,1.353703,29
3161,摄入,3.241379,1.154345,29
3162,摄氏,2.551724,1.152209,29
3163,升幅,3.357143,1.095928,28
3164,声势,3.517241,1.213634,29
3165,胜仗,2.482759,1.056297,29
3166,世俗,3.62069,0.941647,29
3167,侍奉,2.928571,1.119807,28
3168,视线,2.758621,1.299867,29
3169,首级,2.551724,1.055131,29
3170,殊荣,3.517241,1.18384,29
3171,水利,2.448276,1.212618,29
3172,私事,3.0,1.035098,29
3173,宋朝,1.655172,1.044573,29
3174,粟米,1.428571,0.741798,28
3175,胎生,2.206897,1.145778,29
3176,推销,2.827586,1.071346,29
3177,晚宴,2.0,0.981307,28
3178,危机,3.586207,1.180715,29
3179,下级,2.62069,1.082781,29
3180,咸蛋,1.482759,0.737791,29
3181,祥和,3.551724,0.985111,29
3182,心律,2.344828,1.289404,29
3183,序幕,3.068966,1.131719,29
3184,演绎,3.310345,1.227758,29
3185,赝品,2.448276,1.212618,29
3186,侥幸,3.827586,0.928477,29
3187,野心,3.931034,1.222732,29
3188,衣服,1.551724,0.73612,29
3189,衣着,2.793103,1.206509,29
3190,医术,3.137931,1.301761,29
3191,樱花,1.137931,0.350931,29
3192,幽怨,3.827586,0.88918,29
3193,早餐,1.586207,0.682288,29
3194,责任,3.206897,1.264327,29
3195,招摇,3.586207,1.180715,29
3196,遮丑,3.275862,1.031523,29
3197,正式,3.37931,1.236752,29
3198,正月,1.758621,1.023131,29
3199,支付,1.862069,0.833415,29
3200,支流,3.172414,1.136064,29
3201,芝麻,1.310345,0.712313,29
3202,织布,1.931034,0.997534,29
3203,侄女,1.586207,0.982607,29
3204,致富,3.172414,1.037475,29
3205,秩序,2.896552,1.175489,29
3206,中介,2.428571,1.03382,28
3207,种类,2.857143,1.078898,28
3208,周全,3.482759,1.056297,29
3209,状况,3.862069,1.156477,29
3210,姿态,3.37931,1.115277,29
3211,组别,3.0,1.037749,27
3212,薄雾,2.173913,0.834058,23
3213,本人,1.347826,0.831685,23
3214,标明,2.304348,1.105144,23
3215,兵家,2.863636,1.125271,22
3216,补充,2.695652,1.294561,23
3217,不甘,3.391304,1.233588,23
3218,不久,3.454545,1.184313,22
3219,簿记,2.894737,1.242521,19
3220,擦拭,1.869565,1.057628,23
3221,秤砣,1.130435,0.34435,23
3222,初版,2.478261,1.038774,23
3223,雏菊,1.73913,1.096167,23
3224,纯真,3.695652,1.105144,23
3225,单打,2.173913,0.886883,23
3226,到达,1.956522,0.975997,23
3227,登台,2.173913,0.984063,23
3228,电器,1.956522,0.928256,23
3229,玷污,3.521739,0.897956,23
3230,豆腐,1.130435,0.457697,23
3231,镀金,1.956522,0.562322,23
3232,兑换,2.521739,1.238385,23
3233,恩爱,2.913043,1.276111,23
3234,发行,2.478261,1.038774,23
3235,飞行,2.043478,0.975997,23
3236,浮躁,3.521739,1.038774,23
3237,父子,1.347826,0.486985,23
3238,公司,1.391304,0.499011,23
3239,恭维,3.217391,0.998022,23
3240,构成,3.045455,1.090097,22
3241,谷仓,1.409091,0.666125,22
3242,关键,3.318182,1.358794,22
3243,过期,2.130435,0.967863,23
3244,害羞,3.0,1.044466,23
3245,好汉,2.826087,1.11405,23
3246,合一,3.35,1.182103,20
3247,后院,1.565217,0.50687,23
3248,互相,3.434783,1.236788,23
3249,花店,1.347826,0.486985,23
3250,画作,1.695652,0.87567,23
3251,汇率,1.909091,1.019294,22
3252,婚纱,1.347826,0.486985,23
3253,火药,1.26087,0.540824,23
3254,获利,2.73913,1.009833,23
3255,悸动,3.809524,1.123345,21
3256,间隔,3.0,1.206045,23
3257,见面,1.913043,0.792754,23
3258,键盘,1.130435,0.34435,23
3259,僵尸,2.619048,1.657594,21
3260,讲究,3.608696,0.838783,23
3261,教训,3.086957,0.99604,23
3262,洁净,3.0,1.0,23
3263,金鱼,1.130435,0.34435,23
3264,尽头,3.454545,1.223861,22
3265,警惕,3.130435,1.140349,23
3266,敬语,3.136364,1.245772,22
3267,炯炯,3.947368,0.779864,19
3268,久等,3.304348,1.105144,23
3269,就是,3.181818,1.220319,22
3270,就坐,2.545455,1.184313,22
3271,看透,3.695652,0.926125,23
3272,孔子,1.478261,0.994053,23
3273,矿石,1.347826,0.486985,23
3274,拉车,2.173913,1.11405,23
3275,连任,2.478261,1.343996,23
3276,脸颊,1.391304,0.940944,23
3277,茅屋,1.608696,0.782718,23
3278,密林,2.173913,1.029217,23
3279,名媛,2.478261,0.947224,23
3280,募捐,2.26087,0.915393,23
3281,奈何,3.863636,1.037187,22
3282,内伤,3.391304,1.305204,23
3283,牛市,2.73913,1.053884,23
3284,捧场,3.043478,1.065076,23
3285,骗子,2.391304,1.233588,23
3286,奇怪,3.608696,1.196173,23
3287,脐带,1.391304,0.499011,23
3288,崎岖,3.0,1.0,23
3289,切除,2.26087,1.214211,23
3290,缺课,2.217391,1.085295,23
3291,柔弱,3.521739,1.201119,23
3292,烧伤,2.086957,0.848155,23
3293,射程,2.173913,1.072473,23
3294,申诉,2.363636,0.953463,22
3295,失控,3.26087,1.321755,23
3296,受聘,2.173913,1.029217,23
3297,汤圆,1.173913,0.491026,23
3298,桃花,1.130435,0.34435,23
3299,题名,2.347826,0.884652,23
3300,替代,2.695652,1.019571,23
3301,痛风,2.217391,1.277658,23
3302,投稿,2.043478,1.021508,23
3303,突发,3.521739,1.081647,23
3304,突兀,3.869565,0.967863,23
3305,外遇,2.727273,0.935125,22
3306,妄言,3.826087,0.984063,23
3307,无私,3.521739,1.16266,23
3308,咸鱼,1.652174,0.831685,23
3309,现代,2.608696,0.940944,23
3310,香蕉,1.130435,0.457697,23
3311,橡皮,1.26087,0.751809,23
3312,效果,3.181818,1.052723,22
3313,胁持,3.0,1.279204,23
3314,玄机,4.136364,0.940894,22
3315,玄学,4.363636,0.953463,22
3316,雪白,2.434783,1.03687,23
3317,佯装,3.227273,0.972567,22
3318,翼龙,2.5,1.424574,18
3319,阴谋,3.304348,1.294561,23
3320,应承,3.318182,1.393398,22
3321,映射,3.318182,1.249242,22
3322,雨水,1.434783,0.589768,23
3323,御医,2.0,1.044466,23
3324,允许,2.695652,1.063219,23
3325,杂草,1.391304,0.499011,23
3326,增加,2.608696,1.233588,23
3327,占地,2.478261,1.343996,23
3328,遮蔽,2.869565,1.217462,23
3329,震惊,3.304348,1.019571,23
3330,征询,2.913043,1.202764,23
3331,支援,3.086957,1.083473,23
3332,逐步,3.272727,0.984732,22
3333,捉住,1.913043,0.99604,23
3334,阻止,2.521739,1.081647,23
3335,坐椅,1.391304,0.656376,23
3336,办事,2.782609,1.042572,23
3337,包裹,1.73913,0.619192,23
3338,被动,3.521739,0.994053,23
3339,冰雕,1.434783,0.589768,23
3340,常任,3.0,1.044466,23
3341,呈报,2.956522,1.296087,23
3342,抽风,3.181818,1.052723,22
3343,触觉,2.869565,1.289973,23
3344,大家,2.608696,1.117592,23
3345,大楼,1.347826,0.486985,23
3346,订婚,1.565217,0.662371,23
3347,兜风,2.695652,1.105144,23
3348,兜售,2.521739,0.897956,23
3349,渡轮,1.782609,0.998022,23
3350,额外,3.0,1.128152,23
3351,凡人,2.913043,1.124643,23
3352,返工,2.608696,1.117592,23
3353,父母,1.26087,0.448978,23
3354,恭喜,2.782609,1.412815,23
3355,拐带,3.0,1.0,21
3356,跪拜,2.304348,1.145536,23
3357,国货,2.0,1.128152,23
3358,号令,3.217391,1.277658,23
3359,灰心,3.347826,0.982052,23
3360,彗星,1.521739,1.081647,23
3361,及早,3.565217,0.895752,23
3362,佳境,3.434783,1.342524,23
3363,架子,2.217391,0.951388,23
3364,肩膀,1.26087,0.540824,23
3365,交往,2.73913,1.053884,23
3366,角力,3.47619,0.980767,21
3367,节日,2.0,0.904534,23
3368,洁白,2.782609,1.042572,23
3369,解说,2.73913,1.17618,23
3370,戒严,2.826087,1.23038,23
3371,近期,3.434783,1.079818,23
3372,经文,2.272727,1.241421,22
3373,救援,2.434783,1.121123,23
3374,咀嚼,1.869565,1.099766,23
3375,卷发,1.434783,0.589768,23
3376,开销,2.565217,1.236788,23
3377,刊物,1.869565,0.967863,23
